timestamp,mean_value,median_value,std_dev,count,value
2025-06-22 00:00:00,49.536460379164936,49.4723827542601,14.970735888272326,1410,49.536460379164936
2025-06-22 01:00:00,49.90303659381987,49.82241149040196,15.217982298316853,1379,49.90303659381987
2025-06-22 02:00:00,49.44748478907013,49.06771235098782,14.710624640729476,1455,49.44748478907013
2025-06-22 03:00:00,50.368592866189246,50.5405260878073,14.691038596501715,1355,50.368592866189246
2025-06-22 04:00:00,50.342842422382496,50.39744049120664,14.966307947647637,1472,50.342842422382496
2025-06-22 05:00:00,49.55943952872005,49.26108510114225,15.37003441777745,1441,49.55943952872005
2025-06-22 06:00:00,49.6089312633479,50.179141870735336,15.204604297539397,1433,49.6089312633479
2025-06-22 07:00:00,49.79119300013701,49.86612452418623,14.812566261986692,1418,49.79119300013701
2025-06-22 08:00:00,50.38687713573383,51.110091502408515,14.989260276294536,1409,50.38687713573383
2025-06-22 09:00:00,50.03231949028101,50.20598645525903,14.956203843727002,1419,50.03231949028101
2025-06-22 10:00:00,50.271734278316664,50.182441269562695,14.722747989069052,1464,50.271734278316664
2025-06-22 11:00:00,49.994984984444145,50.20279232666075,14.635211200715466,1499,49.994984984444145
2025-06-22 12:00:00,49.8169631971982,50.158782153230554,14.581952000685714,1406,49.8169631971982
2025-06-22 13:00:00,49.615829964723076,49.8791685346737,15.239176500419699,1438,49.615829964723076
2025-06-22 14:00:00,50.08010871836474,49.93739233296833,14.992895692025728,1487,50.08010871836474
2025-06-22 15:00:00,50.68168037616809,50.58665753319916,15.011042119926833,1474,50.68168037616809
2025-06-22 16:00:00,49.84808811955813,49.77053302756578,14.384938872199166,1531,49.84808811955813
2025-06-22 17:00:00,50.24932855785629,50.41934354171044,14.6907213364468,1445,50.24932855785629
2025-06-22 18:00:00,50.09314057053771,50.58193121614131,15.105673095010237,1438,50.09314057053771
2025-06-22 19:00:00,50.15256331073584,49.80898325939299,14.985921781543276,1372,50.15256331073584
2025-06-22 20:00:00,50.324092970424104,50.2544740751024,14.891821171284427,1469,50.324092970424104
2025-06-22 21:00:00,49.78539629140557,49.68620035666756,14.93751410000887,1493,49.78539629140557
2025-06-22 22:00:00,50.21712696746121,50.563953754645745,15.229318208920748,1437,50.21712696746121
2025-06-22 23:00:00,50.34261819869383,50.383317122945805,15.02658724168324,1457,50.34261819869383
