timestamp,mean_value,median_value,std_dev,count,value
2025-06-04 00:00:00,49.09088322044005,48.48739936609922,14.903287177921513,1431,49.09088322044005
2025-06-04 01:00:00,50.35126221007019,50.43960689385457,14.627311369788247,1354,50.35126221007019
2025-06-04 02:00:00,50.2122039650422,50.784243373853535,15.280330014987994,1398,50.2122039650422
2025-06-04 03:00:00,50.20874504375482,50.62948041393544,15.020113466058373,1407,50.20874504375482
2025-06-04 04:00:00,48.963049776744995,48.55722557694071,15.556616492498105,1462,48.963049776744995
2025-06-04 05:00:00,50.53681298452677,50.79531651398481,15.358873021313086,1479,50.53681298452677
2025-06-04 06:00:00,50.23669141880118,50.75602141337128,14.702788990517343,1400,50.23669141880118
2025-06-04 07:00:00,50.084342044307895,50.456455805814684,15.0319724993023,1448,50.084342044307895
2025-06-04 08:00:00,49.96483664797134,50.29021540334959,14.781943823168834,1426,49.96483664797134
2025-06-04 09:00:00,49.9330223372458,50.414553427864575,14.660186391198682,1455,49.9330223372458
2025-06-04 10:00:00,50.49472801910414,50.3947106344194,14.938650702017656,1517,50.49472801910414
2025-06-04 11:00:00,50.15700647642325,50.022253453835944,15.075159425703841,1436,50.15700647642325
2025-06-04 12:00:00,49.94711797234638,49.46182247935724,15.22688888386469,1448,49.94711797234638
2025-06-04 13:00:00,49.72070305122039,49.182043532280645,15.18592693202544,1442,49.72070305122039
2025-06-04 14:00:00,50.76223609224844,50.92348233526018,14.879375583869166,1426,50.76223609224844
2025-06-04 15:00:00,49.689712057472036,49.279976935542884,15.278017448846049,1369,49.689712057472036
2025-06-04 16:00:00,50.21384945730402,50.04324582946721,14.698375820605877,1414,50.21384945730402
2025-06-04 17:00:00,49.53801704380284,49.67697553894777,14.76430662182335,1424,49.53801704380284
2025-06-04 18:00:00,49.58144740764062,49.45769844021677,15.082094274357985,1468,49.58144740764062
2025-06-04 19:00:00,50.28217058335833,50.13386611830098,15.066501894267592,1551,50.28217058335833
2025-06-04 20:00:00,49.84524137812675,49.920903432052846,15.436430982713313,1460,49.84524137812675
2025-06-04 21:00:00,49.74924129496399,49.54688464242012,14.713196978046946,1438,49.74924129496399
2025-06-04 22:00:00,49.779143706976036,49.74448256678003,15.084683405166057,1464,49.779143706976036
2025-06-04 23:00:00,50.493893917574546,50.85740837148076,14.973215631060958,1390,50.493893917574546
