timestamp,mean_value,median_value,std_dev,count,value
2025-06-27 00:00:00,49.54422900734229,49.257719170301655,15.56625317321647,1376,49.54422900734229
2025-06-27 01:00:00,49.82007758002089,50.06339725487306,14.865700209574811,1459,49.82007758002089
2025-06-27 02:00:00,49.60028656119298,50.29894179574052,14.776390007376772,1472,49.60028656119298
2025-06-27 03:00:00,49.91520683304095,50.063329495109734,14.908205300838947,1469,49.91520683304095
2025-06-27 04:00:00,50.16317215010771,49.383464761187085,15.179154092342895,1428,50.16317215010771
2025-06-27 05:00:00,49.62571575044495,49.49323497167594,14.801492851150668,1450,49.62571575044495
2025-06-27 06:00:00,49.720609368013655,50.096855316973155,15.275146557413619,1445,49.720609368013655
2025-06-27 07:00:00,50.1332464724501,50.29498378115395,15.164387970322498,1467,50.1332464724501
2025-06-27 08:00:00,49.93772301669738,49.19011402445888,14.769340437226488,1419,49.93772301669738
2025-06-27 09:00:00,49.606749246774974,50.49850797238245,15.186739092347036,1439,49.606749246774974
2025-06-27 10:00:00,50.19544685233863,50.60899151716603,15.217504074702822,1449,50.19544685233863
2025-06-27 11:00:00,49.75591131129305,49.44744382042978,14.803288992639155,1396,49.75591131129305
2025-06-27 12:00:00,49.89621459468506,50.200421924187474,14.905351540448617,1467,49.89621459468506
2025-06-27 13:00:00,49.491740216019394,50.01708009515435,15.014602834376388,1443,49.491740216019394
2025-06-27 14:00:00,49.99690653814318,49.92419376450159,14.836431607648457,1465,49.99690653814318
2025-06-27 15:00:00,49.672803224399374,49.93653765179684,15.431771795528483,1497,49.672803224399374
2025-06-27 16:00:00,49.37093640218141,49.83253327232079,15.394120507159936,1408,49.37093640218141
2025-06-27 17:00:00,49.99137702719205,49.98491939657071,15.078997808124369,1407,49.99137702719205
2025-06-27 18:00:00,50.13882188072336,50.513322568086345,15.066563366568811,1393,50.13882188072336
2025-06-27 19:00:00,50.35870316045822,49.88987278211893,14.998559768212084,1473,50.35870316045822
2025-06-27 20:00:00,49.953348044916936,50.262759809754776,15.514835199976192,1490,49.953348044916936
2025-06-27 21:00:00,50.28672586241508,51.00903242612132,14.84744905906437,1450,50.28672586241508
2025-06-27 22:00:00,49.54809742934318,49.6259470555027,15.005122375443426,1407,49.54809742934318
2025-06-27 23:00:00,50.00303656491951,49.688422891343826,14.804704587960934,1435,50.00303656491951
