timestamp,mean_value,median_value,std_dev,count,value
2025-06-20 00:00:00,49.79433320868184,49.913853491391286,14.753994835191001,1439,49.79433320868184
2025-06-20 01:00:00,50.53133324248942,50.354522633735236,14.716781567906382,1429,50.53133324248942
2025-06-20 02:00:00,49.66615818691071,49.85517121774551,14.648613697195836,1492,49.66615818691071
2025-06-20 03:00:00,49.926207651346154,50.24414222163017,14.472243833453113,1346,49.926207651346154
2025-06-20 04:00:00,50.315678883993364,50.158267750016364,15.047528793325354,1429,50.315678883993364
2025-06-20 05:00:00,50.086153339392965,49.925261534797265,15.329327661205493,1366,50.086153339392965
2025-06-20 06:00:00,50.21193093991449,50.410918702304265,14.915726681797654,1384,50.21193093991449
2025-06-20 07:00:00,49.916796512579694,50.34038377111173,15.084951010262703,1472,49.916796512579694
2025-06-20 08:00:00,50.217114021711126,50.340172250263706,14.918547100541753,1393,50.217114021711126
2025-06-20 09:00:00,50.25676464941485,50.029249683102535,14.783388738728286,1432,50.25676464941485
2025-06-20 10:00:00,49.79391145615534,49.642865103218725,15.067427372763452,1408,49.79391145615534
2025-06-20 11:00:00,49.73240518571109,49.921564848314276,15.149082023790632,1512,49.73240518571109
2025-06-20 12:00:00,50.3853414346778,50.48597785902922,15.005402048016071,1457,50.3853414346778
2025-06-20 13:00:00,50.050608732992174,50.0426369437725,15.086360253146214,1511,50.050608732992174
2025-06-20 14:00:00,50.07138889460805,50.8923542003331,14.825799037752697,1408,50.07138889460805
2025-06-20 15:00:00,49.51624185810364,49.72497678587495,14.942536830877826,1403,49.51624185810364
2025-06-20 16:00:00,50.03538071300816,50.251574480694785,15.343101092689897,1472,50.03538071300816
2025-06-20 17:00:00,50.76795668873887,50.41262795403087,14.856131518128517,1472,50.76795668873887
2025-06-20 18:00:00,50.15583706150329,49.91195170329431,14.983364104243805,1461,50.15583706150329
2025-06-20 19:00:00,50.421969566394196,50.27509503822947,15.124938528321461,1455,50.421969566394196
2025-06-20 20:00:00,49.51907197652387,49.60128791587846,14.761783566184086,1400,49.51907197652387
2025-06-20 21:00:00,49.262231607843056,49.32820838560759,14.679925776339502,1391,49.262231607843056
2025-06-20 22:00:00,50.60171197188945,50.803993244292144,14.873557863636057,1434,50.60171197188945
2025-06-20 23:00:00,50.42778538805341,50.22548624638971,14.915665700063625,1489,50.42778538805341
