timestamp,mean_value,median_value,std_dev,count,value
2025-06-07 00:00:00,50.034862171630124,50.171459093280205,14.4018437718648,1486,50.034862171630124
2025-06-07 01:00:00,49.84783045754604,49.78935720622419,14.799179828544995,1479,49.84783045754604
2025-06-07 02:00:00,49.93668222774774,49.913329283795406,15.115200484461415,1395,49.93668222774774
2025-06-07 03:00:00,50.33341237281097,50.4381762828522,14.575539939958018,1427,50.33341237281097
2025-06-07 04:00:00,50.30386739687537,49.66577995579366,14.967957910902689,1477,50.30386739687537
2025-06-07 05:00:00,50.11930936840574,50.11916371656377,14.922419017850613,1441,50.11930936840574
2025-06-07 06:00:00,50.35669314559969,50.447105058867294,15.284597617918308,1378,50.35669314559969
2025-06-07 07:00:00,49.60665880451968,49.64083189275789,15.619886443703333,1417,49.60665880451968
2025-06-07 08:00:00,50.43240855968876,50.34457259609482,14.514975417551755,1468,50.43240855968876
2025-06-07 09:00:00,50.69443162668889,50.68869348086982,15.227137653114037,1471,50.69443162668889
2025-06-07 10:00:00,50.48563072787285,50.19155131951755,15.087956943005354,1423,50.48563072787285
2025-06-07 11:00:00,50.31115557512971,50.9277514587484,15.232442669222259,1462,50.31115557512971
2025-06-07 12:00:00,50.66668934357784,51.32715984102494,15.061275235748996,1433,50.66668934357784
2025-06-07 13:00:00,50.15367148527479,50.36798729985006,14.453002830969934,1441,50.15367148527479
2025-06-07 14:00:00,50.124039325448074,50.441216695644044,14.865036604253946,1490,50.124039325448074
2025-06-07 15:00:00,49.39625659618938,48.69846708041186,15.08328617508722,1357,49.39625659618938
2025-06-07 16:00:00,49.71391033631651,50.06330681064161,14.747899039034175,1434,49.71391033631651
2025-06-07 17:00:00,50.59039856628294,50.69243825663392,15.209221673855014,1490,50.59039856628294
2025-06-07 18:00:00,51.06231743621801,50.544884862817,14.68657872495732,1400,51.06231743621801
2025-06-07 19:00:00,49.787232720118226,49.99191141114057,15.088174195667184,1493,49.787232720118226
2025-06-07 20:00:00,50.055803570435735,50.45108276817184,15.338249019583465,1377,50.055803570435735
2025-06-07 21:00:00,50.00851055191904,49.83874158182721,15.50390189476386,1447,50.00851055191904
2025-06-07 22:00:00,50.51811195967682,50.04607747398208,15.193103391213995,1420,50.51811195967682
2025-06-07 23:00:00,49.5418774631944,49.622147765466686,15.407697687621086,1442,49.5418774631944
