timestamp,mean_value,median_value,std_dev,count,value
2025-06-17 00:00:00,49.544228138565586,49.05358941996773,15.380583717293069,1420,49.544228138565586
2025-06-17 01:00:00,49.946528825120055,49.74494559963069,15.017376062351078,1437,49.946528825120055
2025-06-17 02:00:00,50.15722838835432,50.12761966899681,15.21872653115811,1382,50.15722838835432
2025-06-17 03:00:00,49.59018401920319,49.67716595286638,14.818803571135463,1366,49.59018401920319
2025-06-17 04:00:00,49.69579107807443,49.9027601801275,14.99768109628247,1452,49.69579107807443
2025-06-17 05:00:00,50.52010246524733,50.177894008862005,14.848983670460132,1421,50.52010246524733
2025-06-17 06:00:00,50.05942318663805,50.46429556094294,15.212642222989052,1439,50.05942318663805
2025-06-17 07:00:00,49.84649710966034,49.560737574530435,14.990163032172783,1456,49.84649710966034
2025-06-17 08:00:00,49.46205721686045,49.13732387805113,15.218841994274692,1402,49.46205721686045
2025-06-17 09:00:00,50.00720650975536,50.07479512511502,14.960329059420479,1439,50.00720650975536
2025-06-17 10:00:00,50.29782194506202,50.88599606133888,14.870335078142592,1379,50.29782194506202
2025-06-17 11:00:00,50.52704846225221,50.71423962320492,15.445807646515547,1480,50.52704846225221
2025-06-17 12:00:00,49.288538987839146,49.81993095246713,15.061679557317161,1421,49.288538987839146
2025-06-17 13:00:00,50.2165450449594,50.15606033885403,14.808883248300178,1449,50.2165450449594
2025-06-17 14:00:00,49.816502335631,49.57536216694149,15.183887918376312,1450,49.816502335631
2025-06-17 15:00:00,49.76789306304106,49.7393235850206,14.845095078754994,1469,49.76789306304106
2025-06-17 16:00:00,50.40721732599011,50.73289203386732,14.758452218089953,1463,50.40721732599011
2025-06-17 17:00:00,50.78872154302428,50.50713130497126,15.792561496342977,1413,50.78872154302428
2025-06-17 18:00:00,49.77195709632187,49.91723114291865,14.836734280285386,1450,49.77195709632187
2025-06-17 19:00:00,50.43061386955273,50.428787468748645,15.025477180723948,1421,50.43061386955273
2025-06-17 20:00:00,50.163213685212924,49.99871632083274,14.724111208977337,1388,50.163213685212924
2025-06-17 21:00:00,50.5033914211416,51.359389741950366,14.666265264869125,1395,50.5033914211416
2025-06-17 22:00:00,50.05676148689079,50.456614507428384,15.426798859368057,1487,50.05676148689079
2025-06-17 23:00:00,50.240138342781286,50.09491375994541,14.849109171626907,1530,50.240138342781286
