timestamp,mean_value,median_value,std_dev,count,value
2025-06-10 00:00:00,49.81237201582192,49.99029365014114,15.376392926878374,1452,49.81237201582192
2025-06-10 01:00:00,49.75153188628742,49.266179375649244,14.615607013714374,1484,49.75153188628742
2025-06-10 02:00:00,50.3425467506424,50.63344622657485,14.936567426364213,1446,50.3425467506424
2025-06-10 03:00:00,49.78484040195411,49.99744211898768,15.25244432696085,1437,49.78484040195411
2025-06-10 04:00:00,49.790685493912534,49.88628566968077,14.761383098328457,1477,49.790685493912534
2025-06-10 05:00:00,50.16711546877504,50.034225795966584,14.741335220299375,1395,50.16711546877504
2025-06-10 06:00:00,50.24901570122853,49.847361524385505,14.896750527398675,1416,50.24901570122853
2025-06-10 07:00:00,49.97461497043472,50.026250881046266,14.786783982379383,1493,49.97461497043472
2025-06-10 08:00:00,50.14556742584152,50.23717597365061,15.285454783822074,1457,50.14556742584152
2025-06-10 09:00:00,49.995020991284925,50.02551784500567,15.269287721248885,1521,49.995020991284925
2025-06-10 10:00:00,49.822932602047494,49.65516782308396,15.323332333459293,1388,49.822932602047494
2025-06-10 11:00:00,49.9421341655171,50.28004952292298,15.027511642706395,1437,49.9421341655171
2025-06-10 12:00:00,50.36079027463423,50.60325196225086,15.23903854526239,1343,50.36079027463423
2025-06-10 13:00:00,49.37748363410606,49.25012568874362,15.061846709756146,1368,49.37748363410606
2025-06-10 14:00:00,49.899598472225286,49.15906470646607,15.494049926253178,1396,49.899598472225286
2025-06-10 15:00:00,50.31294390113675,49.991093665332585,14.922014556841019,1500,50.31294390113675
2025-06-10 16:00:00,49.92588573612154,49.91380159169675,15.095294237306234,1472,49.92588573612154
2025-06-10 17:00:00,49.8684550987244,49.4006282986011,14.58388938835863,1469,49.8684550987244
2025-06-10 18:00:00,50.02997636275763,50.078604034582376,14.463377501819156,1452,50.02997636275763
2025-06-10 19:00:00,49.90512196980447,50.05431381208621,15.1362779396891,1436,49.90512196980447
2025-06-10 20:00:00,50.04116504392191,49.890155832999206,15.121287817435586,1462,50.04116504392191
2025-06-10 21:00:00,50.21087441201517,50.448687308209145,15.051087733121939,1486,50.21087441201517
2025-06-10 22:00:00,50.60059492505639,50.81896644171141,15.03195812272561,1450,50.60059492505639
2025-06-10 23:00:00,50.623591604312644,50.989784999317216,15.133832261467356,1441,50.623591604312644
