timestamp,mean_value,median_value,std_dev,count,value
2025-06-08 00:00:00,50.295020675137074,50.276832783955044,14.993534819285738,1504,50.295020675137074
2025-06-08 01:00:00,50.52702432554918,51.0459341424551,15.446632097470815,1466,50.52702432554918
2025-06-08 02:00:00,49.50463515050116,49.25950104199425,14.980580357202209,1453,49.50463515050116
2025-06-08 03:00:00,49.977789037706174,49.94799046907938,15.490344799835222,1494,49.977789037706174
2025-06-08 04:00:00,49.981485481819966,49.67511549451929,15.424708112299493,1433,49.981485481819966
2025-06-08 05:00:00,50.24086434194369,49.73732206069267,14.728658002483447,1477,50.24086434194369
2025-06-08 06:00:00,50.228466920703234,50.81160618385937,14.96238489216468,1404,50.228466920703234
2025-06-08 07:00:00,49.801680948780394,49.90760341526119,15.268858995528323,1461,49.801680948780394
2025-06-08 08:00:00,49.61874924412969,49.54566432727598,14.802151044344987,1398,49.61874924412969
2025-06-08 09:00:00,50.17995661629683,50.141405431302445,15.050737870343912,1560,50.17995661629683
2025-06-08 10:00:00,50.1852737462694,50.3347028468399,15.176089774458667,1421,50.1852737462694
2025-06-08 11:00:00,50.64245126132119,50.742094953006806,14.856080210858135,1472,50.64245126132119
2025-06-08 12:00:00,49.587147076650844,49.63858938530674,15.235372906886363,1463,49.587147076650844
2025-06-08 13:00:00,50.43620128065042,50.775634221227065,15.086836721641621,1410,50.43620128065042
2025-06-08 14:00:00,51.09049543932307,50.87457862990419,15.031439693198724,1418,51.09049543932307
2025-06-08 15:00:00,49.99944603160969,50.18464313766448,14.77670184908127,1406,49.99944603160969
2025-06-08 16:00:00,49.39871393442937,49.18518760781353,14.908312843319909,1423,49.39871393442937
2025-06-08 17:00:00,49.83378393515948,50.03122425923246,14.87141360585968,1467,49.83378393515948
2025-06-08 18:00:00,49.12297920223646,49.47761957617736,14.851999787517697,1401,49.12297920223646
2025-06-08 19:00:00,50.42909763597065,50.31740522892289,15.302720914340254,1381,50.42909763597065
2025-06-08 20:00:00,49.86290287496316,49.61366903180863,15.24271557894502,1474,49.86290287496316
2025-06-08 21:00:00,49.680092150372786,49.48121510937283,15.282359320627094,1489,49.680092150372786
2025-06-08 22:00:00,50.01361766241735,50.18567281717872,15.653905653203054,1413,50.01361766241735
2025-06-08 23:00:00,49.86707284416374,50.006493550710275,14.916548213934252,1418,49.86707284416374
